# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-06-09	789	36	8	12	0
2020-06-10	793	37	5	13	0
2020-06-11	799	37	4	13	0
2020-06-12	806	39	6	12	0
2020-06-13	809	39	6	12	0
2020-06-14	819	39	6	12	0
2020-06-15	834	39	5	12	0
2020-06-16	841	39	4	11	0
2020-06-17	848	39	8	10	0
2020-06-18	859	42	6	11	0
2020-06-19	868	42	8	10	0
2020-06-20	878	43	9	10	0
2020-06-21	887	43	6	10	0
2020-06-22	894	43	6	10	0
2020-06-23	902	43	9	5	0
2020-06-24	918	43	7	10	0
2020-06-25	922	43	7	9	0
2020-06-26	931	45	7	9	0
2020-06-27	938	46	8	8	0
2020-06-28	948	47	7	7	0
2020-06-29	961	47	6	7	0
2020-06-30	971	48	9	6	0
2020-07-01	987	49	10	5	0
2020-07-02	993	49	10	7	0
2020-07-03	1011	49	8	8	0
2020-07-04	1027	51	8	10	0
2020-07-05	1041	51	9	10	0
2020-07-06	1058	51	6	12	0
2020-07-07	1065	51	6	12	0
2020-07-08	1089	52	7	9	0
2020-07-09	1114	54	9	10	0
2020-07-10	1139	55	4	12	0
2020-07-11	1157	55	9	12	0
2020-07-12	1179	56	8	14	0
2020-07-13	1205	57	17	12	0
2020-07-14	1228	58	22	8	0
2020-07-15	1259	58	13	10	0
2020-07-16	1294	58	8	8	0
2020-07-17	1333	58	9	10	0
2020-07-18	1360	58	14	11	0
2020-07-19	1391	59	15	10	0
2020-07-20	1437	59	21	11	0
2020-07-21	1467	59	15	12	0
2020-07-22	1491	60	17	13	0
2020-07-23	1521	61	17	15	0
2020-07-24	1550	62	18	15	0
2020-07-25	1577	62	14	17	0
2020-07-26	1596	63	11	17	0
2020-07-27	1621	64	13	19	0
2020-07-28	1651	64	18	18	0
2020-07-29	1675	64	19	17	0
2020-07-30	1706	66	19	20	0
2020-07-31	1744	66	23	18	0
2020-08-01	1779	69	20	21	0
2020-08-02	1808	73	14	21	0
2020-08-03	1851	76	15	18	0
2020-08-04	1879	77	14	17	0
2020-08-05	1900	77	12	17	0
2020-08-06	1925	78	16	15	0
2020-08-07	1957	80	16	19	0
2020-08-08	1982	81	14	18	0
2020-08-09	1999	81	9	18	0
2020-08-10	2039	81	12	17	0
2020-08-11	2060	82	16	15	0
2020-08-12	2087	82	14	14	0
2020-08-13	2111	83	12	18	0
2020-08-14	2143	83	18	16	0
2020-08-15	2165	84	17	19	0
2020-08-16	2202	85	13	19	0
2020-08-17	2239	87	13	18	0
2020-08-18	2269	87	15	15	0
2020-08-19	2300	87	10	19	0
2020-08-20	2336	87	17	17	0
2020-08-21	2381	88	16	18	0
2020-08-22	2406	88	15	18	0
2020-08-23	2435	88	13	19	0
2020-08-24	2468	90	12	20	0
2020-08-25	2497	91	13	20	0
2020-08-26	2523	94	14	21	0
2020-08-27	2551	96	13	20	0
2020-08-28	2580	97	15	21	0
2020-08-29	2593	98	15	20	0
2020-08-30	2608	100	12	22	0
2020-08-31	2624	101	11	21	0
2020-09-01	2642	102	12	20	0
2020-09-02	2650	103	12	17	0
2020-09-03	2664	103	18	19	0
2020-09-04	2685	104	13	21	0
2020-09-05	2708	105	12	21	0
2020-09-06	2728	106	12	24	0
2020-09-07	2742	109	13	24	0
2020-09-08	2757	110	15	24	0
2020-09-09	2774	111	14	21	0
2020-09-10	2797	112	14	19	0
2020-09-11	2815	112	11	20	0
2020-09-12	2840	112	12	21	0
2020-09-13	2848	112	13	21	0
2020-09-14	2864	112	12	22	0
2020-09-15	2883	113	13	19	0
2020-09-16	2902	114	15	17	0
2020-09-17	2921	114	12	16	0
2020-09-18	2937	114	12	15	0
2020-09-19	2955	114	10	16	0
2020-09-20	2967	115	7	15	0
2020-09-21	2994	116	7	16	0
2020-09-22	3017	117	8	15	0
2020-09-23	3043	117	10	13	0
2020-09-24	3060	117	6	14	0
2020-09-25	3087	117	12	15	0
2020-09-26	3108	118	7	15	0
2020-09-27	3125	118	7	12	0
2020-09-28	3152	119	12	14	0
2020-09-29	3172	120	13	13	0
2020-09-30	3187	120	17	11	0
2020-10-01	3210	121	14	12	0
2020-10-02	3241	123	13	11	0
2020-10-03	3255	123	16	10	0
2020-10-04	3275	123	15	8	0
2020-10-05	3295	123	15	8	0
2020-10-06	3308	123	12	9	0
2020-10-07	3335	123	9	9	0
2020-10-08	3360	123	9	12	0
2020-10-09	3376	123	7	13	0
2020-10-10	3402	124	5	16	0
2020-10-11	3422	124	3	13	0
2020-10-12	3454	126	6	14	0
2020-10-13	3479	126	9	13	0
2020-10-14	3509	128	13	11	0
2020-10-15	3552	128	14	11	0
2020-10-16	3601	128	18	11	0
2020-10-17	3622	129	16	8	0
2020-10-18	3653	130	14	11	0
2020-10-19	3691	131	13	12	0
2020-10-20	3723	131	15	12	0
2020-10-21	3753	131	14	12	0
2020-10-22	3785	131	15	10	0
2020-10-23	3819	131	10	10	0
2020-10-24	3836	131	9	12	0
2020-10-25	3858	132	9	10	0
2020-10-26	3905	132	13	8	0
2020-10-27	3931	134	12	12	0
2020-10-28	3968	136	6	10	0
2020-10-29	3994	136	6	8	0
2020-10-30	4035	137	7	10	0
2020-10-31	4077	137	4	13	0
2020-11-01	4132	137	8	8	0
2020-11-02	4189	137	9	7	0
2020-11-03	4238	137	9	8	0
2020-11-04	4289	139	8	9	0
2020-11-05	4338	139	8	11	0
2020-11-06	4391	140	10	14	0
2020-11-07	4437	140	12	13	0
2020-11-08	4484	142	7	13	0
2020-11-09	4551	143	13	14	0
2020-11-10	4608	143	17	13	0
2020-11-11	4659	143	17	15	0
2020-11-12	4710	145	14	17	0
2020-11-13	4768	145	15	17	0
2020-11-14	4807	146	18	18	0
2020-11-15	4853	147	14	19	0
2020-11-16	4907	147	17	20	0
2020-11-17	4943	149	19	19	0
2020-11-18	4958	149	19	22	0
2020-11-19	4966	150	16	24	0
2020-11-20	4983	152	19	23	0
2020-11-21	4990	152	20	20	0
2020-11-22	4993	153	15	22	0
2020-11-23	4994	153	12	20	0
2020-11-24	4995	153	11	19	0
2020-11-25	4995	153	18	19	0
2020-11-26	4995	153	17	21	0
