# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-06-14	621	27	35	28	0
2020-06-15	642	28	38	26	0
2020-06-16	662	34	36	24	0
2020-06-17	679	36	35	26	0
2020-06-18	698	37	32	30	0
2020-06-19	725	40	35	22	0
2020-06-20	747	42	53	21	0
2020-06-21	761	42	47	19	0
2020-06-22	781	45	52	22	0
2020-06-23	795	46	39	18	0
2020-06-24	809	48	43	17	0
2020-06-25	820	49	30	20	0
2020-06-26	844	50	33	19	0
2020-06-27	856	50	29	19	0
2020-06-28	875	50	28	18	0
2020-06-29	899	50	24	19	0
2020-06-30	920	50	20	21	0
2020-07-01	942	50	19	20	0
2020-07-02	968	50	29	20	0
2020-07-03	1004	50	20	17	0
2020-07-04	1035	51	22	19	0
2020-07-05	1061	52	18	16	0
2020-07-06	1095	53	17	17	0
2020-07-07	1115	53	19	13	0
2020-07-08	1139	53	22	15	0
2020-07-09	1166	53	15	19	0
2020-07-10	1216	54	24	23	0
2020-07-11	1245	54	27	22	0
2020-07-12	1271	56	25	21	0
2020-07-13	1314	59	27	22	0
2020-07-14	1360	59	35	19	0
2020-07-15	1399	60	42	21	0
2020-07-16	1439	61	42	28	0
2020-07-17	1496	63	53	24	0
2020-07-18	1535	63	52	26	0
2020-07-19	1596	64	53	27	0
2020-07-20	1688	65	52	24	0
2020-07-21	1729	68	59	26	0
2020-07-22	1760	72	50	26	0
2020-07-23	1802	74	52	20	0
2020-07-24	1858	74	54	21	0
2020-07-25	1904	75	55	23	0
2020-07-26	1959	78	55	22	0
2020-07-27	2027	79	54	22	0
2020-07-28	2083	82	50	24	0
2020-07-29	2147	83	47	27	0
2020-07-30	2198	83	50	27	0
2020-07-31	2287	83	45	26	0
2020-08-01	2350	83	46	22	0
2020-08-02	2407	84	48	24	0
2020-08-03	2495	87	58	22	0
2020-08-04	2563	89	57	25	0
2020-08-05	2626	89	63	26	0
2020-08-06	2685	90	69	26	0
2020-08-07	2752	90	66	27	0
2020-08-08	2800	91	61	31	0
2020-08-09	2849	91	59	29	0
2020-08-10	2939	92	52	33	0
2020-08-11	2987	93	45	32	0
2020-08-12	3041	94	46	34	0
2020-08-13	3090	95	49	32	0
2020-08-14	3155	97	56	30	0
2020-08-15	3213	99	57	29	0
2020-08-16	3269	101	50	31	0
2020-08-17	3330	104	51	27	0
2020-08-18	3399	106	52	25	0
2020-08-19	3445	111	53	26	0
2020-08-20	3529	113	54	28	0
2020-08-21	3604	114	52	26	0
2020-08-22	3665	116	42	22	0
2020-08-23	3737	118	41	19	0
2020-08-24	3845	119	44	21	0
2020-08-25	3945	120	41	21	0
2020-08-26	4034	121	41	26	0
2020-08-27	4166	122	41	28	0
2020-08-28	4258	123	42	27	0
2020-08-29	4334	124	45	24	0
2020-08-30	4393	126	50	25	0
2020-08-31	4496	129	47	28	0
2020-09-01	4643	129	53	28	0
2020-09-02	4756	130	51	32	0
2020-09-03	4832	132	57	32	0
2020-09-04	4942	134	60	33	0
2020-09-05	5013	136	47	34	0
2020-09-06	5057	136	65	34	0
2020-09-07	5118	138	59	36	0
2020-09-08	5182	139	56	37	0
2020-09-09	5252	140	58	38	0
2020-09-10	5355	142	48	41	0
2020-09-11	5409	144	52	45	0
2020-09-12	5462	147	57	44	0
2020-09-13	5520	152	51	41	0
2020-09-14	5600	153	54	37	0
2020-09-15	5677	155	56	36	0
2020-09-16	5753	157	61	37	0
2020-09-17	5832	157	54	43	0
2020-09-18	5906	160	53	40	0
2020-09-19	5986	161	63	43	0
2020-09-20	6076	164	68	40	0
2020-09-21	6166	164	66	35	0
2020-09-22	6237	166	68	37	0
2020-09-23	6321	167	62	41	0
2020-09-24	6402	170	67	43	0
2020-09-25	6484	170	66	43	0
2020-09-26	6539	176	60	42	0
2020-09-27	6590	176	57	43	0
2020-09-28	6689	176	76	42	0
2020-09-29	6749	182	77	41	0
2020-09-30	6803	185	74	46	0
2020-10-01	6885	188	68	46	0
2020-10-02	6975	189	83	41	0
2020-10-03	7042	193	75	39	0
2020-10-04	7094	194	61	36	0
2020-10-05	7184	197	64	41	0
2020-10-06	7252	201	74	34	0
2020-10-07	7313	203	74	40	0
2020-10-08	7383	205	71	40	0
2020-10-09	7451	206	65	37	0
2020-10-10	7543	206	61	36	0
2020-10-11	7610	208	53	32	0
2020-10-12	7680	208	57	30	0
2020-10-13	7756	213	57	29	0
2020-10-14	7832	215	55	36	0
2020-10-15	7905	219	55	37	0
2020-10-16	7978	223	44	39	0
2020-10-17	8037	225	39	37	0
2020-10-18	8096	227	35	38	0
2020-10-19	8171	228	34	37	0
2020-10-20	8211	229	46	34	0
2020-10-21	8231	233	50	32	0
2020-10-22	8259	233	46	29	0
2020-10-23	8280	239	47	36	0
2020-10-24	8288	239	40	37	0
2020-10-25	8290	240	39	30	0
2020-10-26	8300	241	34	36	0
2020-10-27	8303	242	34	23	0
2020-10-28	8303	243	35	32	0
2020-10-29	8303	243	0	0	0
