# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-07-10	10429	139	67	53	0
2020-07-11	10744	144	76	49	0
2020-07-12	10974	149	75	50	0
2020-07-13	11299	155	67	48	0
2020-07-14	11579	159	82	49	0
2020-07-15	11849	161	80	52	0
2020-07-16	12097	161	95	49	0
2020-07-17	12429	166	108	50	0
2020-07-18	12650	177	96	50	0
2020-07-19	12847	179	94	42	0
2020-07-20	13256	180	90	47	0
2020-07-21	13502	183	82	44	0
2020-07-22	13716	184	87	49	0
2020-07-23	13935	185	89	53	0
2020-07-24	14206	190	88	59	0
2020-07-25	14427	195	88	53	0
2020-07-26	14602	195	95	53	0
2020-07-27	14951	203	98	55	0
2020-07-28	15179	211	111	59	0
2020-07-29	15426	220	123	53	0
2020-07-30	15684	225	109	46	0
2020-07-31	15936	227	114	55	0
2020-08-01	16271	231	108	56	0
2020-08-02	16486	232	98	60	0
2020-08-03	16853	238	88	61	0
2020-08-04	17118	244	78	58	0
2020-08-05	17429	249	84	57	0
2020-08-06	17685	254	83	56	0
2020-08-07	17994	258	84	52	0
2020-08-08	18206	264	85	58	0
2020-08-09	18395	271	69	59	0
2020-08-10	18840	276	62	58	0
2020-08-11	19070	280	75	55	0
2020-08-12	19291	287	90	50	0
2020-08-13	19534	293	89	52	0
2020-08-14	19841	296	95	57	0
2020-08-15	20100	300	103	65	0
2020-08-16	20264	312	100	63	0
2020-08-17	20550	315	96	60	0
2020-08-18	20824	320	93	61	0
2020-08-19	21056	327	108	65	0
2020-08-20	21357	330	100	60	0
2020-08-21	21616	331	78	66	0
2020-08-22	21817	337	84	67	0
2020-08-23	21967	340	72	66	0
2020-08-24	22318	346	68	69	0
2020-08-25	22636	351	72	68	0
2020-08-26	22888	356	76	66	0
2020-08-27	23136	361	82	68	0
2020-08-28	23412	368	84	66	0
2020-08-29	23560	375	94	62	0
2020-08-30	23733	380	96	64	0
2020-08-31	23989	383	81	63	0
2020-09-01	24269	389	87	65	0
2020-09-02	24459	395	84	63	0
2020-09-03	24648	400	92	62	0
2020-09-04	24917	408	89	70	0
2020-09-05	25066	413	97	59	0
2020-09-06	25194	417	98	63	0
2020-09-07	25354	425	99	64	0
2020-09-08	25594	428	100	53	0
2020-09-09	25768	431	96	62	0
2020-09-10	25994	433	89	67	0
2020-09-11	26178	440	90	65	0
2020-09-12	26283	442	89	71	0
2020-09-13	26394	444	77	72	0
2020-09-14	26578	449	85	63	0
2020-09-15	26773	454	73	63	0
2020-09-16	26917	459	69	59	0
2020-09-17	27086	461	79	63	0
2020-09-18	27274	463	73	64	0
2020-09-19	27411	467	77	64	0
2020-09-20	27553	468	70	64	0
2020-09-21	27736	468	68	64	0
2020-09-22	27889	470	75	63	0
2020-09-23	28022	473	78	62	0
2020-09-24	28178	475	73	53	0
2020-09-25	28350	478	74	56	0
2020-09-26	28454	480	67	52	0
2020-09-27	28550	484	65	53	0
2020-09-28	28710	491	57	47	0
2020-09-29	28852	494	61	50	0
2020-09-30	29005	497	58	48	0
2020-10-01	29179	504	57	46	0
2020-10-02	29291	506	58	41	0
2020-10-03	29391	509	65	42	0
2020-10-04	29485	513	55	43	0
2020-10-05	29641	514	55	40	0
2020-10-06	29762	518	49	37	0
2020-10-07	29880	520	58	38	0
2020-10-08	30025	522	54	37	0
2020-10-09	30166	525	54	41	0
2020-10-10	30295	527	48	40	0
2020-10-11	30383	528	47	39	0
2020-10-12	30504	529	41	38	0
2020-10-13	30670	533	40	34	0
2020-10-14	30804	533	40	34	0
2020-10-15	30996	536	40	31	0
2020-10-16	31160	539	45	25	0
2020-10-17	31309	539	56	24	0
2020-10-18	31439	541	49	28	0
2020-10-19	31660	543	53	31	0
2020-10-20	31884	546	61	32	0
2020-10-21	32089	548	54	31	0
2020-10-22	32288	549	54	32	0
2020-10-23	32517	552	59	37	0
2020-10-24	32681	553	62	33	0
2020-10-25	32888	556	75	38	0
2020-10-26	33170	558	62	38	0
2020-10-27	33398	559	68	38	0
2020-10-28	33624	560	71	39	0
2020-10-29	33866	560	78	41	0
2020-10-30	34123	560	68	39	0
2020-10-31	34355	562	68	43	0
2020-11-01	34733	563	68	44	0
2020-11-02	34997	565	64	44	0
2020-11-03	35353	565	66	45	0
2020-11-04	35679	565	57	47	0
2020-11-05	36024	567	67	43	0
2020-11-06	36389	569	67	46	0
2020-11-07	36720	569	75	44	0
2020-11-08	37109	571	67	44	0
2020-11-09	37615	574	79	42	0
2020-11-10	38171	579	88	41	0
2020-11-11	38600	583	97	42	0
2020-11-12	39113	584	105	50	0
2020-11-13	39676	587	91	54	0
2020-11-14	40160	588	92	55	0
2020-11-15	40680	589	93	56	0
2020-11-16	41257	590	97	58	0
2020-11-17	41765	591	106	59	0
2020-11-18	42266	597	126	53	0
2020-11-19	42761	604	128	54	0
2020-11-20	43661	606	132	58	0
2020-11-21	44128	607	131	61	0
2020-11-22	44626	609	130	66	0
2020-11-23	45301	612	148	64	0
2020-11-24	45875	616	158	65	0
2020-11-25	46552	622	164	66	0
2020-11-26	47142	630	171	71	0
2020-11-27	47792	634	166	75	0
2020-11-28	48419	637	151	72	0
2020-11-29	48929	642	152	76	0
2020-11-30	49735	649	156	75	0
2020-12-01	50525	652	179	71	0
2020-12-02	51058	652	162	69	0
2020-12-03	51633	657	184	69	0
2020-12-04	52294	661	173	73	0
2020-12-05	52895	672	170	74	0
2020-12-06	53326	676	158	75	0
2020-12-07	53984	681	163	78	0
2020-12-08	54531	688	163	76	0
2020-12-09	55005	696	167	77	0
2020-12-10	55637	706	171	78	0
2020-12-11	56154	717	175	79	0
2020-12-12	56564	728	171	76	0
2020-12-13	56950	734	157	79	0
2020-12-14	57484	739	162	78	0
2020-12-15	57972	743	157	77	0
2020-12-16	58341	752	141	74	0
2020-12-17	58716	757	151	74	0
2020-12-18	59232	765	159	77	0
2020-12-19	59615	771	158	80	0
2020-12-20	60000	780	156	82	0
2020-12-21	60402	788	154	83	0
2020-12-22	60706	795	158	79	0
2020-12-23	61057	803	142	77	0
2020-12-24	61418	806	134	82	0
2020-12-25	61782	810	123	80	0
2020-12-26	62171	815	129	79	0
2020-12-27	62476	822	129	73	0
2020-12-28	62921	829	141	68	0
2020-12-29	63206	833	148	72	0
2020-12-30	63559	837	139	73	0
2020-12-31	63922	840	128	73	0
2021-01-01	64448	841	125	72	0
2021-01-02	64888	847	137	74	0
2021-01-03	65304	853	133	70	0
2021-01-04	65852	855	139	70	0
2021-01-05	66252	857	135	77	0
2021-01-06	66665	858	135	83	0
2021-01-07	67023	864	163	85	0
2021-01-08	67433	870	154	82	0
2021-01-09	67765	875	161	77	0
2021-01-10	68156	881	165	73	0
2021-01-11	68537	886	167	74	0
2021-01-12	68878	896	156	70	0
2021-01-13	69152	900	146	65	0
2021-01-14	69460	902	144	65	0
2021-01-15	69886	904	141	69	0
2021-01-16	70144	917	126	73	0
2021-01-17	70409	923	119	74	0
2021-01-18	70782	928	126	73	0
2021-01-19	71041	936	135	66	0
2021-01-20	71387	941	138	63	0
2021-01-21	71652	945	125	69	0
2021-01-22	71990	953	124	71	0
2021-01-23	72247	958	117	76	0
2021-01-24	72530	961	109	76	0
2021-01-25	72887	965	106	78	0
2021-01-26	73212	969	105	71	0
2021-01-27	73517	971	115	70	0
2021-01-28	73852	974	117	70	0
2021-01-29	74203	978	123	70	0
2021-01-30	74499	989	118	69	0
2021-01-31	74882	992	111	68	0
2021-02-01	75451	995	117	69	0
2021-02-02	75848	1001	109	70	0
2021-02-03	76284	1004	112	65	0
2021-02-04	76732	1005	105	71	0
2021-02-05	77301	1008	106	72	0
2021-02-06	77780	1012	114	71	0
2021-02-07	78195	1012	115	67	0
2021-02-08	78832	1018	106	70	0
2021-02-09	79306	1023	129	64	0
2021-02-10	79959	1028	140	65	0
2021-02-11	80510	1037	136	70	0
2021-02-12	81301	1039	158	68	0
2021-02-13	82005	1044	153	73	0
2021-02-14	82726	1047	159	75	0
2021-02-15	83838	1054	184	78	0
2021-02-16	84694	1059	197	78	0
2021-02-17	85674	1064	217	66	0
2021-02-18	86722	1071	232	79	0
2021-02-19	87910	1078	254	77	0
2021-02-20	89266	1086	275	80	0
2021-02-21	90239	1099	272	84	0
2021-02-22	91584	1108	280	85	0
2021-02-23	92534	1118	302	81	0
2021-02-24	93482	1132	323	107	0
2021-02-25	94487	1143	335	99	0
2021-02-26	95578	1155	374	106	0
2021-02-27	96529	1175	363	105	0
2021-02-28	97581	1190	398	118	0
2021-03-01	98799	1203	428	124	0
2021-03-02	99605	1226	456	137	0
2021-03-03	100204	1246	512	143	0
2021-03-04	100841	1263	551	151	0
2021-03-05	101599	1286	597	155	0
2021-03-06	102189	1311	618	155	0
2021-03-07	102684	1340	621	163	0
2021-03-08	103344	1365	617	165	0
2021-03-09	103720	1382	632	167	0
2021-03-10	104062	1416	658	169	0
2021-03-11	104328	1438	634	160	0
2021-03-12	104564	1454	679	170	0
2021-03-13	104708	1475	653	167	0
2021-03-14	104842	1497	634	168	0
2021-03-15	104920	1522	572	165	0
2021-03-16	104969	1543	568	170	0
2021-03-17	104982	1557	573	168	0
2021-03-18	104982	1559	567	168	0
