# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-06-09	191	8	2	6	0
2020-06-10	207	8	3	6	0
2020-06-11	215	10	4	6	0
2020-06-12	230	10	2	8	0
2020-06-13	242	10	6	8	0
2020-06-14	270	10	7	5	0
2020-06-15	288	10	7	5	0
2020-06-16	297	11	7	7	0
2020-06-17	310	11	9	9	0
2020-06-18	328	11	6	11	0
2020-06-19	346	11	9	10	0
2020-06-20	363	12	7	12	0
2020-06-21	375	12	3	13	0
2020-06-22	397	13	9	13	0
2020-06-23	420	14	11	13	0
2020-06-24	439	15	13	13	0
2020-06-25	451	18	17	12	0
2020-06-26	466	19	16	13	0
2020-06-27	478	19	14	14	0
2020-06-28	502	20	15	13	0
2020-06-29	517	22	15	14	0
2020-06-30	533	22	14	16	0
2020-07-01	560	23	13	17	0
2020-07-02	579	24	13	15	0
2020-07-03	612	25	12	13	0
2020-07-04	637	26	10	15	0
2020-07-05	672	27	12	14	0
2020-07-06	695	30	8	13	0
2020-07-07	720	30	10	12	0
2020-07-08	743	31	12	13	0
2020-07-09	772	33	13	14	0
2020-07-10	813	36	17	12	0
2020-07-11	844	37	15	14	0
2020-07-12	871	37	17	13	0
2020-07-13	899	38	15	13	0
2020-07-14	925	38	14	14	0
2020-07-15	960	40	18	13	0
2020-07-16	999	42	16	13	0
2020-07-17	1035	45	17	11	0
2020-07-18	1067	45	13	12	0
2020-07-19	1098	49	11	11	0
2020-07-20	1128	49	12	10	0
2020-07-21	1153	53	12	10	0
2020-07-22	1179	55	15	9	0
2020-07-23	1198	55	16	10	0
2020-07-24	1222	56	16	11	0
2020-07-25	1236	56	15	12	0
2020-07-26	1248	57	18	13	0
2020-07-27	1279	59	17	12	0
2020-07-28	1302	62	11	9	0
2020-07-29	1328	62	10	9	0
2020-07-30	1348	66	9	10	0
2020-07-31	1370	68	11	11	0
2020-08-01	1396	71	16	13	0
2020-08-02	1409	72	18	13	0
2020-08-03	1417	74	19	13	0
2020-08-04	1421	76	20	13	0
2020-08-05	1426	78	21	12	0
2020-08-06	1430	79	17	14	0
2020-08-07	1448	82	14	13	0
2020-08-08	1450	82	14	13	0
2020-08-09	1450	84	15	13	0
2020-08-10	1458	85	16	13	0
2020-08-11	1458	87	20	15	0
2020-08-12	1458	87	20	15	0
2020-08-13	1458	87	24	13	0
