# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-06-09	150	5	10	8	0
2020-06-10	154	5	10	8	0
2020-06-11	155	5	10	5	0
2020-06-12	157	5	7	4	0
2020-06-13	158	5	6	3	0
2020-06-14	162	5	8	4	0
2020-06-15	170	5	8	3	0
2020-06-16	177	5	7	3	0
2020-06-17	184	5	7	7	0
2020-06-18	192	7	5	6	0
2020-06-19	198	7	5	7	0
2020-06-20	205	7	5	8	0
2020-06-21	218	8	4	7	0
2020-06-22	221	8	8	7	0
2020-06-23	230	9	7	7	0
2020-06-24	237	9	9	6	0
2020-06-25	245	9	10	6	0
2020-06-26	253	10	7	5	0
2020-06-27	258	10	5	5	0
2020-06-28	261	11	7	3	0
2020-06-29	267	11	8	5	0
2020-06-30	274	11	9	5	0
2020-07-01	281	11	8	6	0
2020-07-02	285	12	11	6	0
2020-07-03	288	12	10	7	0
2020-07-04	298	12	10	8	0
2020-07-05	308	12	8	8	0
2020-07-06	315	12	11	7	0
2020-07-07	318	14	10	5	0
2020-07-08	322	15	15	6	0
2020-07-09	324	15	11	5	0
2020-07-10	332	15	15	6	0
2020-07-11	339	15	13	5	0
2020-07-12	347	15	12	6	0
2020-07-13	356	15	13	8	0
2020-07-14	361	15	11	8	0
2020-07-15	365	16	10	11	0
2020-07-16	370	16	11	9	0
2020-07-17	375	18	6	10	0
2020-07-18	384	21	4	7	0
2020-07-19	390	21	4	7	0
2020-07-20	415	21	4	7	0
2020-07-21	423	22	6	7	0
2020-07-22	429	22	5	8	0
2020-07-23	441	22	7	8	0
2020-07-24	454	23	7	9	0
2020-07-25	466	25	6	8	0
2020-07-26	478	25	8	7	0
2020-07-27	498	25	9	6	0
2020-07-28	505	26	14	6	0
2020-07-29	511	26	15	5	0
2020-07-30	520	28	9	5	0
2020-07-31	536	28	12	4	0
2020-08-01	547	28	13	5	0
2020-08-02	556	28	11	8	0
2020-08-03	568	28	10	8	0
2020-08-04	580	29	8	9	0
2020-08-05	588	29	7	9	0
2020-08-06	597	29	8	6	0
2020-08-07	611	30	8	5	0
2020-08-08	624	30	8	7	0
2020-08-09	634	30	6	6	0
2020-08-10	644	30	7	6	0
2020-08-11	657	31	9	4	0
2020-08-12	669	32	9	5	0
2020-08-13	677	33	10	5	0
2020-08-14	686	33	12	6	0
2020-08-15	714	33	9	11	0
2020-08-16	729	33	9	5	0
2020-08-17	755	33	11	6	0
2020-08-18	766	33	11	6	0
2020-08-19	773	33	14	5	0
2020-08-20	786	33	11	4	0
2020-08-21	801	33	7	8	0
2020-08-22	819	33	12	7	0
2020-08-23	824	34	10	6	0
2020-08-24	843	34	12	6	0
2020-08-25	853	34	11	7	0
2020-08-26	873	35	10	7	0
2020-08-27	881	35	13	8	0
2020-08-28	894	36	7	9	0
2020-08-29	902	36	8	9	0
2020-08-30	905	38	10	9	0
2020-08-31	906	38	9	9	0
2020-09-01	909	39	13	12	0
2020-09-02	909	40	11	10	0
2020-09-03	909	42	11	10	0
2020-09-04	909	42	13	11	0
2020-09-05	909	42	11	10	0
2020-09-06	909	42	12	10	0
2020-09-07	909	42	10	11	0
2020-09-08	909	42	9	9	0
