# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-06-09	167	2	3	2	0
2020-06-10	178	3	4	2	0
2020-06-11	181	3	3	2	0
2020-06-12	188	3	2	2	0
2020-06-13	202	3	2	2	0
2020-06-14	215	3	2	3	0
2020-06-15	238	3	3	3	0
2020-06-16	255	3	5	2	0
2020-06-17	274	3	3	3	0
2020-06-18	294	3	8	1	0
2020-06-19	316	3	7	1	0
2020-06-20	340	4	5	1	0
2020-06-21	367	4	6	1	0
2020-06-22	396	6	6	3	0
2020-06-23	419	6	5	9	0
2020-06-24	444	6	8	8	0
2020-06-25	466	6	8	9	0
2020-06-26	497	6	7	8	0
2020-06-27	511	7	10	8	0
2020-06-28	532	10	16	10	0
2020-06-29	548	11	14	8	0
2020-06-30	570	13	13	7	0
2020-07-01	599	16	15	10	0
2020-07-02	636	16	12	15	0
2020-07-03	666	16	13	16	0
2020-07-04	697	18	19	18	0
2020-07-05	727	21	22	19	0
2020-07-06	768	22	26	18	0
2020-07-07	814	24	18	18	0
2020-07-08	853	32	17	15	0
2020-07-09	895	34	20	15	0
2020-07-10	939	37	22	17	0
2020-07-11	976	39	20	18	0
2020-07-12	1020	43	22	17	0
2020-07-13	1086	48	16	20	0
2020-07-14	1129	49	20	19	0
2020-07-15	1184	55	19	16	0
2020-07-16	1247	59	19	16	0
2020-07-17	1314	60	20	16	0
2020-07-18	1363	66	21	16	0
2020-07-19	1425	67	32	17	0
2020-07-20	1507	72	25	17	0
2020-07-21	1559	76	24	19	0
2020-07-22	1611	81	27	17	0
2020-07-23	1668	86	39	18	0
2020-07-24	1732	89	45	17	0
2020-07-25	1794	93	48	19	0
2020-07-26	1833	99	48	15	0
2020-07-27	1901	101	51	18	0
2020-07-28	1954	103	47	20	0
2020-07-29	2004	108	48	21	0
2020-07-30	2060	111	43	21	0
2020-07-31	2116	114	43	28	0
2020-08-01	2201	120	44	26	0
2020-08-02	2266	123	44	24	0
2020-08-03	2341	127	48	24	0
2020-08-04	2407	131	46	28	0
2020-08-05	2471	135	50	32	0
2020-08-06	2547	138	48	32	0
2020-08-07	2617	141	40	32	0
2020-08-08	2692	148	39	28	0
2020-08-09	2756	151	43	27	0
2020-08-10	2842	159	40	26	0
2020-08-11	2890	165	43	28	0
2020-08-12	2945	169	44	29	0
2020-08-13	3001	172	55	29	0
2020-08-14	3073	174	51	28	0
2020-08-15	3143	180	53	26	0
2020-08-16	3208	182	50	23	0
2020-08-17	3279	186	52	22	0
2020-08-18	3351	186	59	26	0
2020-08-19	3421	190	52	25	0
2020-08-20	3503	195	52	24	0
2020-08-21	3589	203	47	25	0
2020-08-22	3681	207	51	20	0
2020-08-23	3763	212	44	22	0
2020-08-24	3856	216	49	23	0
2020-08-25	3942	218	47	23	0
2020-08-26	4002	223	46	25	0
2020-08-27	4073	225	43	27	0
2020-08-28	4131	232	51	25	0
2020-08-29	4190	239	50	21	0
2020-08-30	4238	241	60	24	0
2020-08-31	4288	244	54	23	0
2020-09-01	4344	248	49	25	0
2020-09-02	4392	250	43	23	0
2020-09-03	4446	254	41	23	0
2020-09-04	4497	258	41	20	0
2020-09-05	4542	260	38	21	0
2020-09-06	4573	262	39	23	0
2020-09-07	4677	263	37	27	0
2020-09-08	4726	265	40	28	0
2020-09-09	4779	269	35	28	0
2020-09-10	4833	272	29	27	0
2020-09-11	4886	276	29	28	0
2020-09-12	4926	278	31	30	0
2020-09-13	4951	281	33	30	0
2020-09-14	4990	282	36	30	0
2020-09-15	5042	283	41	31	0
2020-09-16	5067	287	37	32	0
2020-09-17	5104	290	41	31	0
2020-09-18	5143	294	41	27	0
2020-09-19	5181	295	46	25	0
2020-09-20	5208	297	40	22	0
2020-09-21	5246	299	38	24	0
2020-09-22	5281	303	36	23	0
2020-09-23	5313	303	27	21	0
2020-09-24	5341	308	24	25	0
2020-09-25	5366	309	27	19	0
2020-09-26	5383	310	27	19	0
2020-09-27	5414	311	27	21	0
2020-09-28	5445	313	28	21	0
2020-09-29	5469	315	29	19	0
2020-09-30	5493	317	29	22	0
2020-10-01	5530	317	32	23	0
2020-10-02	5557	320	31	19	0
2020-10-03	5591	322	27	16	0
2020-10-04	5607	323	17	13	0
2020-10-05	5626	323	21	15	0
2020-10-06	5640	323	21	12	0
2020-10-07	5650	324	25	15	0
2020-10-08	5654	324	27	15	0
2020-10-09	5657	326	19	14	0
2020-10-10	5658	327	25	16	0
2020-10-11	5658	327	26	16	0
2020-10-12	5658	329	25	13	0
2020-10-13	5660	329	26	14	0
2020-10-14	5660	330	18	15	0
2020-10-15	5660	330	0	0	0
