# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-06-09	234	22	11	7	0
2020-06-10	241	23	10	5	0
2020-06-11	254	24	15	6	0
2020-06-12	266	24	14	10	0
2020-06-13	270	25	18	5	0
2020-06-14	281	25	17	6	0
2020-06-15	296	27	16	8	0
2020-06-16	310	27	15	7	0
2020-06-17	321	28	18	8	0
2020-06-18	336	28	17	8	0
2020-06-19	356	28	16	7	0
2020-06-20	365	30	20	7	0
2020-06-21	380	33	20	8	0
2020-06-22	396	35	25	7	0
2020-06-23	411	37	21	8	0
2020-06-24	422	39	17	6	0
2020-06-25	434	40	24	7	0
2020-06-26	448	40	25	7	0
2020-06-27	457	41	24	9	0
2020-06-28	470	41	28	11	0
2020-06-29	489	42	31	15	0
2020-06-30	501	43	30	15	0
2020-07-01	514	44	24	16	0
2020-07-02	521	45	29	9	0
2020-07-03	546	46	24	14	0
2020-07-04	559	47	22	15	0
2020-07-05	570	50	23	12	0
2020-07-06	591	50	22	15	0
2020-07-07	608	52	18	14	0
2020-07-08	619	54	14	13	0
2020-07-09	641	55	21	13	0
2020-07-10	672	58	22	11	0
2020-07-11	685	59	23	12	0
2020-07-12	698	63	21	13	0
2020-07-13	730	64	19	15	0
2020-07-14	752	65	16	16	0
2020-07-15	779	66	13	16	0
2020-07-16	809	66	14	16	0
2020-07-17	848	70	14	14	0
2020-07-18	887	71	25	12	0
2020-07-19	919	72	24	13	0
2020-07-20	948	74	22	14	0
2020-07-21	973	75	28	16	0
2020-07-22	1000	76	23	18	0
2020-07-23	1014	78	39	16	0
2020-07-24	1036	82	39	17	0
2020-07-25	1068	83	30	17	0
2020-07-26	1095	84	32	19	0
2020-07-27	1127	85	33	22	0
2020-07-28	1161	86	33	20	0
2020-07-29	1188	88	27	23	0
2020-07-30	1224	89	21	24	0
2020-07-31	1270	90	33	24	0
2020-08-01	1333	92	33	24	0
2020-08-02	1366	93	32	25	0
2020-08-03	1412	94	36	27	0
2020-08-04	1451	95	36	30	0
2020-08-05	1492	95	38	31	0
2020-08-06	1531	97	26	28	0
2020-08-07	1581	100	30	26	0
2020-08-08	1620	103	36	25	0
2020-08-09	1663	105	38	25	0
2020-08-10	1716	108	40	26	0
2020-08-11	1753	110	45	29	0
2020-08-12	1797	111	47	31	0
2020-08-13	1850	113	42	30	0
2020-08-14	1897	113	44	35	0
2020-08-15	1950	113	36	36	0
2020-08-16	1989	117	39	36	0
2020-08-17	2065	119	38	40	0
2020-08-18	2121	122	43	38	0
2020-08-19	2179	125	43	45	0
2020-08-20	2246	127	44	38	0
2020-08-21	2311	128	43	41	0
2020-08-22	2363	129	47	40	0
2020-08-23	2417	133	47	41	0
2020-08-24	2478	134	53	43	0
2020-08-25	2535	137	59	39	0
2020-08-26	2580	138	57	40	0
2020-08-27	2618	139	63	39	0
2020-08-28	2660	143	65	40	0
2020-08-29	2687	146	57	38	0
2020-08-30	2732	148	51	38	0
2020-08-31	2767	150	53	35	0
2020-09-01	2810	156	57	31	0
2020-09-02	2840	158	63	29	0
2020-09-03	2881	159	73	30	0
2020-09-04	2923	163	75	30	0
2020-09-05	2949	167	70	34	0
2020-09-06	2991	168	63	36	0
2020-09-07	3034	169	63	37	0
2020-09-08	3070	171	65	34	0
2020-09-09	3105	173	60	32	0
2020-09-10	3146	177	60	31	0
2020-09-11	3181	177	60	30	0
2020-09-12	3199	177	60	32	0
2020-09-13	3223	178	63	27	0
2020-09-14	3253	180	56	29	0
2020-09-15	3282	183	56	32	0
2020-09-16	3310	187	53	26	0
2020-09-17	3338	187	53	29	0
2020-09-18	3384	189	52	26	0
2020-09-19	3413	192	48	29	0
2020-09-20	3447	194	44	31	0
2020-09-21	3482	195	44	26	0
2020-09-22	3518	198	51	28	0
2020-09-23	3553	200	35	28	0
2020-09-24	3588	202	42	27	0
2020-09-25	3633	205	47	32	0
2020-09-26	3656	210	35	29	0
2020-09-27	3707	213	44	32	0
2020-09-28	3762	217	43	28	0
2020-09-29	3809	219	39	27	0
2020-09-30	3848	223	44	32	0
2020-10-01	3911	226	43	31	0
2020-10-02	3972	227	43	30	0
2020-10-03	4022	229	40	30	0
2020-10-04	4066	231	39	34	0
2020-10-05	4117	236	43	34	0
2020-10-06	4170	238	46	33	0
2020-10-07	4224	239	47	35	0
2020-10-08	4296	241	48	39	0
2020-10-09	4374	242	43	37	0
2020-10-10	4439	245	46	33	0
2020-10-11	4488	246	38	35	0
2020-10-12	4558	248	42	34	0
2020-10-13	4620	250	42	29	0
2020-10-14	4705	251	47	30	0
2020-10-15	4809	253	55	28	0
2020-10-16	4923	255	74	30	0
2020-10-17	5033	256	76	31	0
2020-10-18	5148	258	67	34	0
2020-10-19	5278	261	58	39	0
2020-10-20	5380	264	70	36	0
2020-10-21	5471	264	75	36	0
2020-10-22	5597	267	66	36	0
2020-10-23	5717	268	66	35	0
2020-10-24	5816	269	63	37	0
2020-10-25	5922	270	68	43	0
2020-10-26	6032	271	69	42	0
2020-10-27	6118	276	73	44	0
2020-10-28	6218	278	73	38	0
2020-10-29	6307	281	84	38	0
2020-10-30	6406	282	93	40	0
2020-10-31	6513	286	93	41	0
2020-11-01	6617	289	84	42	0
2020-11-02	6729	291	86	38	0
2020-11-03	6841	297	80	39	0
2020-11-04	6941	298	88	37	0
2020-11-05	7040	301	100	40	0
2020-11-06	7180	302	101	40	0
2020-11-07	7272	304	95	42	0
2020-11-08	7371	307	92	39	0
2020-11-09	7515	311	87	37	0
2020-11-10	7635	314	94	39	0
2020-11-11	7739	317	88	41	0
2020-11-12	7868	320	99	43	0
2020-11-13	8014	320	102	44	0
2020-11-14	8139	322	91	46	0
2020-11-15	8258	325	89	51	0
2020-11-16	8405	334	99	48	0
2020-11-17	8528	338	103	40	0
2020-11-18	8649	341	94	42	0
2020-11-19	8771	344	91	42	0
2020-11-20	8891	344	102	45	0
2020-11-21	8965	353	94	44	0
2020-11-22	9039	354	84	49	0
2020-11-23	9130	359	85	46	0
2020-11-24	9177	364	97	41	0
2020-11-25	9213	369	103	41	0
2020-11-26	9250	371	98	42	0
2020-11-27	9291	374	119	51	0
2020-11-28	9316	378	110	58	0
2020-11-29	9321	379	121	63	0
2020-11-30	9340	387	113	65	0
2020-12-01	9344	389	112	61	0
2020-12-02	9344	391	117	57	0
2020-12-03	9344	392	120	57	0
