# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-06-09	78	1	0	0	0
2020-06-10	79	1	0	0	0
2020-06-11	79	1	0	1	0
2020-06-12	80	1	0	1	0
2020-06-13	81	2	0	0	0
2020-06-14	81	2	0	0	0
2020-06-15	83	2	0	0	0
2020-06-16	84	2	0	0	0
2020-06-17	85	2	0	0	0
2020-06-18	87	2	1	0	0
2020-06-19	89	2	0	1	0
2020-06-20	93	2	1	1	0
2020-06-21	93	2	0	1	0
2020-06-22	96	2	1	1	0
2020-06-23	96	2	0	1	0
2020-06-24	103	2	1	1	0
2020-06-25	110	2	2	1	0
2020-06-26	112	2	2	1	0
2020-06-27	117	2	1	2	0
2020-06-28	122	2	0	2	0
2020-06-29	125	2	0	2	0
2020-06-30	133	2	2	2	0
2020-07-01	161	2	2	1	0
2020-07-02	164	2	1	2	0
2020-07-03	169	2	2	2	0
2020-07-04	180	2	2	3	0
2020-07-05	205	2	2	3	0
2020-07-06	209	2	3	3	0
2020-07-07	223	2	4	2	0
2020-07-08	231	3	4	2	0
2020-07-09	242	3	7	2	0
2020-07-10	257	3	9	3	0
2020-07-11	272	3	8	2	0
2020-07-12	284	3	8	0	0
2020-07-13	293	4	8	2	0
2020-07-14	299	4	6	3	0
2020-07-15	319	5	6	2	0
2020-07-16	325	5	3	0	0
2020-07-17	341	5	4	1	0
2020-07-18	362	5	1	1	0
2020-07-19	382	5	2	2	0
2020-07-20	398	5	0	4	0
2020-07-21	410	6	3	4	0
2020-07-22	420	7	2	3	0
2020-07-23	435	7	2	3	0
2020-07-24	446	8	6	5	0
2020-07-25	459	8	7	4	0
2020-07-26	465	8	8	6	0
2020-07-27	475	8	9	8	0
2020-07-28	480	8	9	8	0
2020-07-29	490	9	7	5	0
2020-07-30	505	9	10	4	0
2020-07-31	515	9	11	4	0
2020-08-01	524	10	11	6	0
2020-08-02	526	10	8	5	0
2020-08-03	529	10	10	6	0
2020-08-04	531	12	12	5	0
2020-08-05	531	12	10	4	0
2020-08-06	531	12	9	4	0
2020-08-07	531	14	9	4	0
2020-08-08	531	14	8	1	0
2020-08-09	531	14	11	1	0
2020-08-10	531	14	10	3	0
2020-08-11	531	14	12	2	0
2020-08-12	531	14	12	2	0
2020-08-13	531	14	8	2	0
