# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-06-09	172	5	2	0	0
2020-06-10	183	6	3	0	0
2020-06-11	191	7	3	0	0
2020-06-12	201	8	3	0	0
2020-06-13	210	8	3	0	0
2020-06-14	223	8	2	0	0
2020-06-15	230	11	3	0	0
2020-06-16	245	11	2	0	0
2020-06-17	262	12	4	0	0
2020-06-18	276	13	4	0	0
2020-06-19	286	14	2	1	0
2020-06-20	317	14	4	1	0
2020-06-21	337	15	4	1	0
2020-06-22	357	16	7	1	0
2020-06-23	374	18	8	0	0
2020-06-24	386	19	7	0	0
2020-06-25	395	20	11	0	0
2020-06-26	405	20	8	0	0
2020-06-27	419	21	10	0	0
2020-06-28	436	23	10	0	0
2020-06-29	446	26	10	0	0
2020-06-30	464	26	9	0	0
2020-07-01	488	28	7	0	0
2020-07-02	501	30	6	1	0
2020-07-03	515	31	4	1	0
2020-07-04	539	31	4	1	0
2020-07-05	567	32	3	1	0
2020-07-06	597	33	4	1	0
2020-07-07	619	33	2	1	0
2020-07-08	634	34	3	2	0
2020-07-09	655	37	5	2	0
2020-07-10	678	39	7	2	0
2020-07-11	695	40	7	1	0
2020-07-12	715	40	7	1	0
2020-07-13	736	42	6	1	0
2020-07-14	757	43	8	1	0
2020-07-15	784	45	11	2	0
2020-07-16	814	46	13	2	0
2020-07-17	864	49	11	2	0
2020-07-18	893	51	16	2	0
2020-07-19	917	51	15	1	0
2020-07-20	955	56	10	4	0
2020-07-21	977	58	12	5	0
2020-07-22	1003	60	14	6	0
2020-07-23	1019	64	18	5	0
2020-07-24	1045	65	16	7	0
2020-07-25	1082	66	22	8	0
2020-07-26	1098	67	21	6	0
2020-07-27	1126	68	22	6	0
2020-07-28	1148	71	24	5	0
2020-07-29	1166	73	25	7	0
2020-07-30	1199	74	23	8	0
2020-07-31	1221	80	22	7	0
2020-08-01	1245	83	17	8	0
2020-08-02	1279	87	19	8	0
2020-08-03	1302	88	18	9	0
2020-08-04	1319	90	20	9	0
2020-08-05	1337	91	19	13	0
2020-08-06	1355	92	17	11	0
2020-08-07	1382	93	16	13	0
2020-08-08	1397	93	15	13	0
2020-08-09	1419	96	12	12	0
2020-08-10	1450	98	12	10	0
2020-08-11	1479	100	10	11	0
2020-08-12	1496	102	9	13	0
2020-08-13	1522	104	10	14	0
2020-08-14	1546	106	15	12	0
2020-08-15	1588	109	17	15	0
2020-08-16	1603	111	14	14	0
2020-08-17	1634	111	13	18	0
2020-08-18	1662	113	13	17	0
2020-08-19	1688	116	13	15	0
2020-08-20	1723	119	11	11	0
2020-08-21	1746	121	10	10	0
2020-08-22	1775	121	12	11	0
2020-08-23	1798	125	10	13	0
2020-08-24	1832	125	12	12	0
2020-08-25	1866	126	11	13	0
2020-08-26	1900	129	10	12	0
2020-08-27	1928	133	13	12	0
2020-08-28	1958	133	10	12	0
2020-08-29	1970	134	10	11	0
2020-08-30	1985	134	12	10	0
2020-08-31	2023	134	8	11	0
2020-09-01	2044	139	9	12	0
2020-09-02	2073	141	9	13	0
2020-09-03	2098	145	12	15	0
2020-09-04	2133	146	14	13	0
2020-09-05	2155	149	10	12	0
2020-09-06	2165	153	9	11	0
2020-09-07	2182	155	8	12	0
2020-09-08	2203	158	7	14	0
2020-09-09	2233	159	10	14	0
2020-09-10	2270	160	8	15	0
2020-09-11	2284	162	8	21	0
2020-09-12	2306	162	8	24	0
2020-09-13	2326	164	7	22	0
2020-09-14	2340	169	8	20	0
2020-09-15	2361	172	7	21	0
2020-09-16	2378	173	5	22	0
2020-09-17	2413	176	13	21	0
2020-09-18	2436	179	13	22	0
2020-09-19	2450	180	12	20	0
2020-09-20	2471	183	12	15	0
2020-09-21	2504	185	17	15	0
2020-09-22	2525	185	10	16	0
2020-09-23	2539	187	4	18	0
2020-09-24	2565	187	6	16	0
2020-09-25	2587	191	5	13	0
2020-09-26	2601	193	8	10	0
2020-09-27	2615	193	10	9	0
2020-09-28	2640	193	7	10	0
2020-09-29	2658	194	10	7	0
2020-09-30	2678	195	10	8	0
2020-10-01	2707	198	11	10	0
2020-10-02	2721	198	17	8	0
2020-10-03	2736	199	12	9	0
2020-10-04	2746	200	11	8	0
2020-10-05	2775	202	11	8	0
2020-10-06	2802	204	9	10	0
2020-10-07	2824	206	8	11	0
2020-10-08	2840	207	7	8	0
2020-10-09	2865	210	8	11	0
2020-10-10	2890	214	7	6	0
2020-10-11	2902	214	2	7	0
2020-10-12	2925	214	3	7	0
2020-10-13	2953	215	2	8	0
2020-10-14	2986	215	3	8	0
2020-10-15	3022	215	4	10	0
2020-10-16	3066	216	3	10	0
2020-10-17	3091	217	4	10	0
2020-10-18	3148	219	5	13	0
2020-10-19	3178	220	3	12	0
2020-10-20	3219	221	3	12	0
2020-10-21	3261	221	4	14	0
2020-10-22	3284	221	4	13	0
2020-10-23	3323	224	5	13	0
2020-10-24	3343	225	5	13	0
2020-10-25	3360	225	5	14	0
2020-10-26	3404	225	6	11	0
2020-10-27	3426	226	7	12	0
2020-10-28	3454	226	10	11	0
2020-10-29	3488	230	7	12	0
2020-10-30	3537	232	8	13	0
2020-10-31	3561	233	8	12	0
2020-11-01	3615	234	13	9	0
2020-11-02	3657	234	9	9	0
2020-11-03	3723	234	10	11	0
2020-11-04	3772	235	5	13	0
2020-11-05	3816	237	12	13	0
2020-11-06	3864	240	10	11	0
2020-11-07	3904	244	11	12	0
2020-11-08	3942	245	12	10	0
2020-11-09	3997	247	11	11	0
2020-11-10	4054	248	14	11	0
2020-11-11	4089	248	12	14	0
2020-11-12	4154	248	14	17	0
2020-11-13	4202	248	15	19	0
2020-11-14	4241	250	15	19	0
2020-11-15	4309	254	12	16	0
2020-11-16	4363	256	12	17	0
2020-11-17	4410	256	14	15	0
2020-11-18	4449	257	14	15	0
2020-11-19	4486	257	14	20	0
2020-11-20	4532	257	14	18	0
2020-11-21	4595	258	15	18	0
2020-11-22	4655	262	18	16	0
2020-11-23	4701	263	17	20	0
2020-11-24	4729	265	13	20	0
2020-11-25	4806	266	14	21	0
2020-11-26	4840	268	10	24	0
2020-11-27	4881	268	5	24	0
2020-11-28	4921	268	10	24	0
2020-11-29	4955	270	10	20	0
2020-11-30	5069	273	11	19	0
2020-12-01	5105	275	10	23	0
2020-12-02	5147	278	16	20	0
2020-12-03	5220	279	16	18	0
2020-12-04	5286	282	18	18	0
2020-12-05	5321	283	12	23	0
2020-12-06	5368	285	11	24	0
2020-12-07	5435	287	9	24	0
2020-12-08	5496	287	12	22	0
2020-12-09	5535	288	15	27	0
2020-12-10	5609	290	20	28	0
2020-12-11	5682	292	16	28	0
2020-12-12	5744	293	13	29	0
2020-12-13	5778	297	15	29	0
2020-12-14	5838	299	27	28	0
2020-12-15	5888	304	17	26	0
2020-12-16	5941	306	15	26	0
2020-12-17	5975	307	13	27	0
2020-12-18	6052	310	12	27	0
2020-12-19	6090	313	12	28	0
2020-12-20	6121	316	13	29	0
2020-12-21	6181	317	10	29	0
2020-12-22	6211	319	7	27	0
2020-12-23	6252	320	6	24	0
2020-12-24	6308	322	13	23	0
2020-12-25	6354	323	13	24	0
2020-12-26	6391	326	15	22	0
2020-12-27	6426	331	20	21	0
2020-12-28	6484	332	18	28	0
2020-12-29	6514	335	19	25	0
2020-12-30	6567	337	19	29	0
2020-12-31	6621	338	19	29	0
2021-01-01	6661	341	19	28	0
2021-01-02	6691	343	19	27	0
2021-01-03	6729	344	21	29	0
2021-01-04	6768	346	17	29	0
2021-01-05	6831	349	11	28	0
2021-01-06	6873	350	10	22	0
2021-01-07	6938	350	21	23	0
2021-01-08	6976	353	22	23	0
2021-01-09	6993	355	20	22	0
2021-01-10	7025	357	24	19	0
2021-01-11	7067	359	23	18	0
2021-01-12	7110	360	17	20	0
2021-01-13	7140	360	16	22	0
2021-01-14	7205	364	15	23	0
2021-01-15	7263	366	15	18	0
2021-01-16	7287	366	16	17	0
2021-01-17	7311	367	16	17	0
2021-01-18	7380	369	10	15	0
2021-01-19	7410	372	11	15	0
2021-01-20	7453	372	15	13	0
2021-01-21	7478	377	10	13	0
2021-01-22	7526	377	9	13	0
2021-01-23	7542	377	11	14	0
2021-01-24	7569	379	10	15	0
2021-01-25	7585	382	11	13	0
2021-01-26	7605	383	14	13	0
2021-01-27	7628	384	15	15	0
2021-01-28	7652	385	17	15	0
2021-01-29	7697	386	17	14	0
2021-01-30	7720	388	17	13	0
2021-01-31	7734	390	15	15	0
2021-02-01	7764	393	18	14	0
2021-02-02	7791	394	7	14	0
2021-02-03	7811	395	5	15	0
2021-02-04	7845	398	9	15	0
2021-02-05	7883	398	9	18	0
2021-02-06	7909	402	10	19	0
2021-02-07	7931	404	12	18	0
2021-02-08	7958	404	11	13	0
2021-02-09	7971	406	6	15	0
2021-02-10	7983	406	10	15	0
2021-02-11	8030	406	11	18	0
2021-02-12	8036	408	10	18	0
2021-02-13	8040	408	11	18	0
2021-02-14	8061	410	10	17	0
2021-02-15	8074	412	12	14	0
2021-02-16	8078	412	12	20	0
2021-02-17	8090	413	11	19	0
2021-02-18	8101	415	11	21	0
2021-02-19	8127	416	26	20	0
2021-02-20	8127	416	33	23	0
2021-02-21	8127	416	36	24	0
2021-02-22	8127	416	32	24	0
