# Data source: https://raw.githubusercontent.com/tiagoandresvaz/Covid-RS/master/data/Data_Regions_RS.csv
# Data provenance: http://ti.saude.rs.gov.br/covid19/
# License: none specified
time	cases	deaths	hospitalized	icu	recovered
2020-07-15	1038	14	6	4	0
2020-07-16	1122	16	4	3	0
2020-07-17	1212	16	3	4	0
2020-07-18	1283	18	6	5	0
2020-07-19	1329	19	4	6	0
2020-07-20	1437	20	10	6	0
2020-07-21	1515	21	12	8	0
2020-07-22	1568	23	14	7	0
2020-07-23	1627	23	19	7	0
2020-07-24	1712	23	20	6	0
2020-07-25	1790	23	20	6	0
2020-07-26	1856	25	21	8	0
2020-07-27	1937	30	17	12	0
2020-07-28	1998	31	21	12	0
2020-07-29	2053	35	16	12	0
2020-07-30	2103	37	16	10	0
2020-07-31	2205	43	12	9	0
2020-08-01	2308	47	11	4	0
2020-08-02	2376	50	12	5	0
2020-08-03	2443	51	12	4	0
2020-08-04	2523	55	16	4	0
2020-08-05	2581	56	14	4	0
2020-08-06	2639	58	13	4	0
2020-08-07	2681	60	15	5	0
2020-08-08	2721	62	15	3	0
2020-08-09	2756	64	13	3	0
2020-08-10	2816	67	13	4	0
2020-08-11	2839	68	14	3	0
2020-08-12	2884	71	23	2	0
2020-08-13	2952	73	24	2	0
2020-08-14	2987	74	22	3	0
2020-08-15	3036	78	22	2	0
2020-08-16	3068	79	24	6	0
2020-08-17	3099	81	17	5	0
2020-08-18	3136	85	20	6	0
2020-08-19	3170	87	19	6	0
2020-08-20	3212	88	15	6	0
2020-08-21	3256	89	15	7	0
2020-08-22	3287	90	7	5	0
2020-08-23	3320	91	10	5	0
2020-08-24	3385	91	9	5	0
2020-08-25	3441	91	11	6	0
2020-08-26	3471	91	11	6	0
2020-08-27	3526	92	9	7	0
2020-08-28	3587	93	10	7	0
2020-08-29	3624	95	11	7	0
2020-08-30	3655	95	12	7	0
2020-08-31	3698	96	12	7	0
2020-09-01	3763	97	13	4	0
2020-09-02	3797	98	14	3	0
2020-09-03	3841	99	15	5	0
2020-09-04	3867	100	13	6	0
2020-09-05	3907	101	12	6	0
2020-09-06	3929	103	9	7	0
2020-09-07	3959	106	9	5	0
2020-09-08	4001	108	10	4	0
2020-09-09	4035	109	16	6	0
2020-09-10	4066	109	16	6	0
2020-09-11	4093	111	14	6	0
2020-09-12	4112	111	18	5	0
2020-09-13	4124	113	14	4	0
2020-09-14	4156	115	14	3	0
2020-09-15	4195	117	7	4	0
2020-09-16	4217	118	6	3	0
2020-09-17	4263	119	8	6	0
2020-09-18	4314	119	8	8	0
2020-09-19	4343	120	7	7	0
2020-09-20	4381	122	9	7	0
2020-09-21	4436	122	11	8	0
2020-09-22	4476	123	10	7	0
2020-09-23	4509	125	9	8	0
2020-09-24	4539	125	9	9	0
2020-09-25	4578	125	8	9	0
2020-09-26	4609	125	9	8	0
2020-09-27	4644	127	12	9	0
2020-09-28	4698	127	11	8	0
2020-09-29	4729	128	9	8	0
2020-09-30	4784	130	6	7	0
2020-10-01	4833	130	7	6	0
2020-10-02	4876	131	8	6	0
2020-10-03	4913	134	7	5	0
2020-10-04	4939	134	8	4	0
2020-10-05	4978	134	10	5	0
2020-10-06	5006	134	7	7	0
2020-10-07	5043	134	8	7	0
2020-10-08	5069	134	9	7	0
2020-10-09	5115	136	14	5	0
2020-10-10	5169	138	19	5	0
2020-10-11	5196	138	17	5	0
2020-10-12	5232	138	16	5	0
2020-10-13	5277	139	13	6	0
2020-10-14	5311	140	11	6	0
2020-10-15	5347	142	9	7	0
2020-10-16	5394	144	9	7	0
2020-10-17	5423	144	9	6	0
2020-10-18	5461	145	12	5	0
2020-10-19	5503	145	16	6	0
2020-10-20	5538	147	15	7	0
2020-10-21	5567	147	15	7	0
2020-10-22	5619	149	17	7	0
2020-10-23	5651	149	14	6	0
2020-10-24	5669	151	9	6	0
2020-10-25	5696	152	10	4	0
2020-10-26	5736	152	14	6	0
2020-10-27	5766	152	17	9	0
2020-10-28	5792	154	17	10	0
2020-10-29	5823	154	14	10	0
2020-10-30	5871	154	15	7	0
2020-10-31	5900	155	11	8	0
2020-11-01	5950	155	9	8	0
2020-11-02	6006	155	9	7	0
2020-11-03	6077	155	10	7	0
2020-11-04	6104	155	9	5	0
2020-11-05	6164	156	14	5	0
2020-11-06	6224	156	14	4	0
2020-11-07	6284	157	15	4	0
2020-11-08	6328	157	9	6	0
2020-11-09	6378	157	11	7	0
2020-11-10	6453	157	12	8	0
2020-11-11	6506	158	11	8	0
2020-11-12	6580	158	7	8	0
2020-11-13	6668	159	10	8	0
2020-11-14	6750	161	7	9	0
2020-11-15	6823	162	9	9	0
2020-11-16	6917	162	9	10	0
2020-11-17	7004	163	10	10	0
2020-11-18	7096	163	14	10	0
2020-11-19	7190	165	14	10	0
2020-11-20	7324	166	13	8	0
2020-11-21	7433	168	9	9	0
2020-11-22	7517	168	9	9	0
2020-11-23	7635	168	13	7	0
2020-11-24	7731	168	18	6	0
2020-11-25	7826	168	19	9	0
2020-11-26	7917	169	16	8	0
2020-11-27	8042	170	20	10	0
2020-11-28	8131	170	17	6	0
2020-11-29	8208	170	17	7	0
2020-11-30	8294	171	18	9	0
2020-12-01	8421	171	20	10	0
2020-12-02	8523	172	14	10	0
2020-12-03	8611	173	18	13	0
2020-12-04	8695	174	11	10	0
2020-12-05	8763	174	18	10	0
2020-12-06	8822	174	17	10	0
2020-12-07	8926	175	19	12	0
2020-12-08	9005	175	22	12	0
2020-12-09	9057	175	22	14	0
2020-12-10	9138	177	18	15	0
2020-12-11	9187	179	22	14	0
2020-12-12	9260	181	12	13	0
2020-12-13	9318	181	16	13	0
2020-12-14	9385	181	21	18	0
2020-12-15	9453	183	18	19	0
2020-12-16	9515	184	12	20	0
2020-12-17	9570	186	13	19	0
2020-12-18	9645	186	11	20	0
2020-12-19	9687	187	12	20	0
2020-12-20	9759	187	14	20	0
2020-12-21	9809	188	11	19	0
2020-12-22	9864	190	15	23	0
2020-12-23	9918	192	10	21	0
2020-12-24	9964	192	11	24	0
2020-12-25	10017	193	9	21	0
2020-12-26	10066	193	9	23	0
2020-12-27	10091	194	7	21	0
2020-12-28	10134	194	6	21	0
2020-12-29	10194	196	7	24	0
2020-12-30	10237	197	6	23	0
2020-12-31	10284	199	8	22	0
2021-01-01	10353	200	7	23	0
2021-01-02	10404	201	8	22	0
2021-01-03	10457	203	8	21	0
2021-01-04	10516	203	8	18	0
2021-01-05	10569	204	10	20	0
2021-01-06	10617	204	10	20	0
2021-01-07	10656	206	11	22	0
2021-01-08	10722	207	11	26	0
2021-01-09	10771	207	15	27	0
2021-01-10	10820	208	10	26	0
2021-01-11	10864	210	10	27	0
2021-01-12	10902	211	7	26	0
2021-01-13	10940	211	9	25	0
2021-01-14	10981	212	8	25	0
2021-01-15	11019	213	7	26	0
2021-01-16	11051	213	8	23	0
2021-01-17	11079	214	8	23	0
2021-01-18	11121	215	7	25	0
2021-01-19	11140	215	6	24	0
2021-01-20	11164	216	8	23	0
2021-01-21	11193	216	6	23	0
2021-01-22	11226	216	6	24	0
2021-01-23	11254	217	6	22	0
2021-01-24	11292	219	4	24	0
2021-01-25	11331	219	4	22	0
2021-01-26	11386	219	6	22	0
2021-01-27	11420	220	8	22	0
2021-01-28	11446	222	9	23	0
2021-01-29	11481	222	6	25	0
2021-01-30	11508	222	9	25	0
2021-01-31	11534	223	7	22	0
2021-02-01	11593	223	6	22	0
2021-02-02	11651	223	6	25	0
2021-02-03	11693	223	7	24	0
2021-02-04	11754	225	15	23	0
2021-02-05	11815	227	15	22	0
2021-02-06	11859	229	11	21	0
2021-02-07	11926	230	11	21	0
2021-02-08	12004	230	14	24	0
2021-02-09	12075	232	10	26	0
2021-02-10	12154	235	12	22	0
2021-02-11	12226	241	11	25	0
2021-02-12	12310	242	14	24	0
2021-02-13	12403	242	17	26	0
2021-02-14	12517	242	15	26	0
2021-02-15	12672	243	18	24	0
2021-02-16	12787	243	16	23	0
2021-02-17	12928	243	30	26	0
2021-02-18	13092	243	35	26	0
2021-02-19	13264	244	36	29	0
2021-02-20	13470	246	32	26	0
2021-02-21	13632	246	38	28	0
2021-02-22	13819	248	39	30	0
2021-02-23	13962	251	45	32	0
2021-02-24	14102	251	59	32	0
2021-02-25	14257	254	59	32	0
2021-02-26	14460	259	55	42	0
2021-02-27	14632	263	64	46	0
2021-02-28	14844	268	62	45	0
2021-03-01	15040	275	66	51	0
2021-03-02	15163	280	75	53	0
2021-03-03	15276	286	88	54	0
2021-03-04	15413	296	96	51	0
2021-03-05	15559	301	100	59	0
2021-03-06	15662	305	94	62	0
2021-03-07	15767	309	100	71	0
2021-03-08	15904	316	109	69	0
2021-03-09	15996	324	122	69	0
2021-03-10	16075	333	129	63	0
2021-03-11	16186	335	135	67	0
2021-03-12	16315	344	126	66	0
2021-03-13	16402	349	122	70	0
2021-03-14	16486	359	132	76	0
2021-03-15	16578	369	138	67	0
2021-03-16	16657	379	143	65	0
2021-03-17	16727	387	140	67	0
2021-03-18	16789	402	143	68	0
2021-03-19	16863	407	128	68	0
2021-03-20	16927	419	126	62	0
2021-03-21	16987	421	119	65	0
2021-03-22	17050	431	135	65	0
2021-03-23	17085	441	125	68	0
2021-03-24	17129	448	128	68	0
2021-03-25	17151	455	121	68	0
2021-03-26	17185	457	115	71	0
2021-03-27	17200	464	109	69	0
2021-03-28	17211	468	124	67	0
2021-03-29	17224	478	122	65	0
2021-03-30	17231	483	116	70	0
2021-03-31	17237	490	96	66	0
2021-04-01	17242	492	81	67	0
2021-04-02	17244	493	87	65	0
2021-04-03	17244	496	74	64	0
2021-04-04	17244	499	77	65	0
2021-04-05	17244	499	88	58	0
